id,id_orig,id_target,name_orig,name_target
607,3053,86,proteus alimentorum,proteus
608,2686,86,proteus penneri,proteus
609,804,86,proteus vulgaris,proteus
610,882,86,cosenzaea myxofaciens,proteus
611,1236,86,proteus hauseri,proteus
612,2694,87,xenorhabdus,morganellaceae
613,2366,87,photorhabdus,morganellaceae
614,881,87,cosenzaea,morganellaceae
615,811,87,arsenophonus,morganellaceae
616,468,87,providencia spp,morganellaceae
617,32,87,enterobacterales,morganellaceae
618,86,87,proteus,morganellaceae
619,47,90,escherichia,escherichia coli
620,695,90,escherichia coli o157:h7,escherichia coli
621,3309,90,escherichia coli o78,escherichia coli
622,3041,90,o111,escherichia coli
623,2394,90,coli o101,escherichia coli
624,957,90,coli o157,escherichia coli
625,50,91,lactobacillus,lactobacillus johnsonii
626,95,94,akkermansia,akkermansia muciniphila
627,96,95,akkermansiaceae,akkermansia
628,94,95,akkermansia muciniphila,akkermansia
629,659,95,akkermansia glycaniphila,akkermansia
630,97,96,verrucomicrobiales,akkermansiaceae
631,95,96,akkermansia,akkermansiaceae
632,1086,97,verrucomicrobiaceae,verrucomicrobiales
633,98,97,verrucomicrobiae,verrucomicrobiales
634,96,97,akkermansiaceae,verrucomicrobiales
635,80,98,verrucomicrobia,verrucomicrobiae
636,97,98,verrucomicrobiales,verrucomicrobiae
637,50,99,lactobacillus,lactobacillus crispatus
638,101,100,moraxellaceae,acinetobacter
639,193,100,acinetobacter radioresistens,acinetobacter
640,3409,100,acinetobacter variabilis,acinetobacter
641,2690,100,acinetobacter ursingii,acinetobacter
642,2398,100,acinetobacter baylyi,acinetobacter
643,2349,100,acinetobacter bereziniae,acinetobacter
644,2110,100,acinetobacter schindleri,acinetobacter
645,2091,100,acinetobacter hemolyticus,acinetobacter
646,1949,100,acinetobacter rhizosphaerae,acinetobacter
647,1931,100,acinetobacter modestus,acinetobacter
648,1546,100,acinetobacter guillouiae,acinetobacter
649,1284,100,acinetobacter johnsonii,acinetobacter
650,1165,100,acinetobacter lwoffii,acinetobacter
651,293,100,acinetobacter junii,acinetobacter
652,543,100,acinetobacter calcoaceticus/baumannii complex,acinetobacter
653,775,100,unclassified acinetobacter,acinetobacter
654,102,101,moraxellales,moraxellaceae
655,100,101,acinetobacter,moraxellaceae
656,262,101,moraxella,moraxellaceae
657,1114,101,psychrobacter,moraxellaceae
658,33,102,gammaproteobacteria,moraxellales
659,101,102,moraxellaceae,moraxellales
660,104,103,chlamydia,chlamydia trachomatis
661,105,104,chlamydia/chlamydophila group,chlamydia
662,103,104,chlamydia trachomatis,chlamydia
663,2333,104,chlamydia pecorum,chlamydia
664,2166,104,chlamydia abortus,chlamydia
665,1776,104,chlamydia muridarum,chlamydia
666,1613,104,chlamydia felis,chlamydia
667,651,104,chlamydophila pneumoniae,chlamydia
668,106,105,chlamydiaceae,chlamydia/chlamydophila group
669,104,105,chlamydia,chlamydia/chlamydophila group
670,107,106,chlamydiales,chlamydiaceae
671,105,106,chlamydia/chlamydophila group,chlamydiaceae
672,108,107,chlamydiia,chlamydiales
673,106,107,chlamydiaceae,chlamydiales
674,690,108,parachlamydiales,chlamydiia
675,109,108,chlamydiota,chlamydiia
676,107,108,chlamydiales,chlamydiia
677,81,109,pvc group,chlamydiota
678,108,109,chlamydiia,chlamydiota
679,111,110,mycobacterium tuberculosis complex,mycobacterium tuberculosis
680,1332,110,mycobacterium tuberculosis tuberculosis,mycobacterium tuberculosis
681,3329,111,mycobacterium canettii,mycobacterium tuberculosis complex
682,3328,111,mycobacterium orygis,mycobacterium tuberculosis complex
683,112,111,mycobacterium,mycobacterium tuberculosis complex
684,110,111,mycobacterium tuberculosis,mycobacterium tuberculosis complex
685,113,112,mycobacteriaceae,mycobacterium
686,111,112,mycobacterium tuberculosis complex,mycobacterium
687,3343,112,mycobacterium scrofulaceum,mycobacterium
688,3010,112,mycobacterium lacticola,mycobacterium
689,2995,112,mycobacterium kansasii,mycobacterium
690,2530,112,mycobacterium simiae complex,mycobacterium
691,2500,112,mycobacterium lepromatosis,mycobacterium
692,2245,112,mycobacterium pargordonae,mycobacterium
693,595,112,mycobacterium avium complex (mac),mycobacterium
694,965,112,mycobacterium leprae,mycobacterium
695,1140,112,mycobacterium ulcerans group,mycobacterium
696,1445,112,mycobacterium haemophilum,mycobacterium
697,2205,113,mycobacteroides,mycobacteriaceae
698,669,113,mycolicibacterium,mycobacteriaceae
699,484,113,unclassified mycobacteriaceae,mycobacteriaceae
700,114,113,mycobacteriales,mycobacteriaceae
701,112,113,mycobacterium,mycobacteriaceae
702,2637,114,tsukamurellaceae,mycobacteriales
703,1958,114,dietziaceae,mycobacteriales
704,1636,114,lawsonellaceae,mycobacteriales
705,864,114,gordoniaceae,mycobacteriales
706,608,114,nocardiaceae,mycobacteriales
707,321,114,corynebacteriaceae,mycobacteriales
708,45,114,actinomycetes,mycobacteriales
709,113,114,mycobacteriaceae,mycobacteriales
710,116,115,neisseria,neisseria gonorrhoeae
711,117,116,neisseriaceae,neisseria
712,115,116,neisseria gonorrhoeae,neisseria
713,3152,116,neisseria animaloris,neisseria
714,3146,116,neisseria shayeganii,neisseria
715,2801,116,neisseria zoodegmatis,neisseria
716,2800,116,neisseria weaveri canine,neisseria
717,2164,116,neisseria perflava,neisseria
718,1777,116,neisseria flava,neisseria
719,1727,116,neisseria mucosa,neisseria
720,1725,116,neisseria lactamica,neisseria
721,1694,116,neisseria cinerea,neisseria
722,1640,116,neisseria polysaccharea,neisseria
723,1373,116,neisseria canis,neisseria
724,1242,116,neisseria oralis,neisseria
725,1211,116,neisseria bacilliformis,neisseria
726,1107,116,neisseria flavescens,neisseria
727,383,116,neisseria elongata,neisseria
728,523,116,neisseria meningitidis,neisseria
729,548,116,neisseria subflava,neisseria
730,914,116,neisseria sicca,neisseria
731,118,117,neisseriales,neisseriaceae
732,116,117,neisseria,neisseriaceae
733,3336,117,conchiformibius,neisseriaceae
734,2982,117,bergeriella,neisseriaceae
735,2824,117,uruburuella,neisseriaceae
736,2649,117,simonsiella,neisseriaceae
737,583,117,eikenella,neisseriaceae
738,1042,117,vitreoscilla,neisseriaceae
739,2391,117,snodgrassella,neisseriaceae
740,785,118,chromobacteriaceae,neisseriales
741,119,118,betaproteobacteria,neisseriales
742,117,118,neisseriaceae,neisseriales
743,15,119,pseudomonadota,betaproteobacteria
744,118,119,neisseriales,betaproteobacteria
745,157,119,burkholderiales,betaproteobacteria
746,980,119,nitrosomonadales,betaproteobacteria
747,1009,119,rhodocyclales,betaproteobacteria
748,121,120,aerococcaceae,aerococcus
749,1280,120,aerococcus viridans,aerococcus
750,2021,120,aerococcus christensenii,aerococcus
751,1442,120,aerococcus sanguinicola,aerococcus
752,1822,120,aerococcus urinae,aerococcus
753,37,121,lactobacillales,aerococcaceae
754,120,121,aerococcus,aerococcaceae
755,292,121,abiotrophia,aerococcaceae
756,564,121,ignavigranum,aerococcaceae
757,1677,121,facklamia,aerococcaceae
758,123,122,veillonellaceae,megasphaera
759,729,122,megasphaera micronuciformis,megasphaera
760,2682,122,megasphaera type,megasphaera
761,757,122,megasphaera massiliensis,megasphaera
762,918,122,megasphaera elsdenii,megasphaera
763,124,123,veillonellales,veillonellaceae
764,122,123,megasphaera,veillonellaceae
765,3420,123,unclassified veillonellaceae,veillonellaceae
766,2897,123,negativicoccus,veillonellaceae
767,133,123,veillonella,veillonellaceae
768,482,123,dialister,veillonellaceae
769,932,123,anaeroglobus,veillonellaceae
770,1133,123,allisonella,veillonellaceae
771,125,124,negativicutes,veillonellales
772,123,124,veillonellaceae,veillonellales
773,21,125,bacillota,negativicutes
774,124,125,veillonellales,negativicutes
775,162,125,selenomonadales,negativicutes
776,604,125,acidaminococcales,negativicutes
777,1927,125,negativicutes incertae sedis,negativicutes
778,127,126,brachyspira,brachyspira pilosicoli
779,128,127,brachyspiraceae,brachyspira
780,126,127,brachyspira pilosicoli,brachyspira
781,435,127,brachyspira hyodysenteriae,brachyspira
782,1489,127,brachyspira aalborgi,brachyspira
783,2614,127,brachyspira hampsonii,brachyspira
784,129,128,brachyspirales,brachyspiraceae
785,127,128,brachyspira,brachyspiraceae
786,130,129,spirochaetia,brachyspirales
787,128,129,brachyspiraceae,brachyspirales
788,782,130,leptospirales,spirochaetia
789,131,130,spirochaetota,spirochaetia
790,129,130,brachyspirales,spirochaetia
791,7,131,bacteria,spirochaetota
792,130,131,spirochaetia,spirochaetota
793,123,133,veillonellaceae,veillonella
794,538,133,veillonella ratti,veillonella
795,2955,133,veillonella tobetsuensis,veillonella
796,1935,133,veillonella denticariosi,veillonella
797,1885,133,veillonella infantium,veillonella
798,1860,133,veillonella montpellierensis,veillonella
799,1300,133,veillonella atypica,veillonella
800,1225,133,veillonella nakazawae,veillonella
801,1127,133,veillonella dispar,veillonella
802,1108,133,veillonella rogosae,veillonella
803,1029,133,veillonella parvula,veillonella
804,59,134,ruminococcaceae,faecalibacterium
805,158,134,faecalibacterium prausnitzii,faecalibacterium
806,1099,134,unclassified faecalibacterium,faecalibacterium
807,136,135,rikenellaceae,alistipes
808,230,135,alistipes shahii,alistipes
809,3118,135,alistipes inops,alistipes
810,3054,135,alistipes timonensis,alistipes
811,2927,135,alistipes massiliensis,alistipes
812,1474,135,alistipes indistinctus,alistipes
813,591,135,alistipes finegoldii,alistipes
814,838,135,alistipes putredinis,alistipes
815,1228,135,alistipes onderdonkii,alistipes
816,1252,135,alistipes senegalensis,alistipes
817,68,136,bacteroidales,rikenellaceae
818,135,136,alistipes,rikenellaceae
819,3120,136,mucinivorans,rikenellaceae
820,590,136,rikenella,rikenellaceae
821,59,137,ruminococcaceae,ruminococcus
822,491,137,ruminococcus flavefaciens,ruminococcus
823,2181,137,ruminococcus champanellensis,ruminococcus
824,1761,137,ruminococcus albus,ruminococcus
825,1363,137,ruminococcus gauvreauii open,ruminococcus
826,1159,137,ruminococcus callidus,ruminococcus
827,696,137,ruminococcus bromii,ruminococcus
828,139,138,pseudomonas aeruginosa group,pseudomonas aeruginosa
829,2162,139,pseudomonas anguilliseptica,pseudomonas aeruginosa group
830,1943,139,pseudomonas alcaligenes,pseudomonas aeruginosa group
831,1185,139,pseudomonas mendocina,pseudomonas aeruginosa group
832,140,139,pseudomonas,pseudomonas aeruginosa group
833,138,139,pseudomonas aeruginosa,pseudomonas aeruginosa group
834,141,140,pseudomonadaceae,pseudomonas
835,139,140,pseudomonas aeruginosa group,pseudomonas
836,3339,140,pseudomonas argentinensis,pseudomonas
837,3298,140,pseudomonas lactis,pseudomonas
838,3211,140,pseudomonas umsongensis,pseudomonas
839,3168,140,pseudomonas psychrotolerans,pseudomonas
840,2934,140,pseudomonas piscium,pseudomonas
841,2894,140,pseudomonas massiliensis,pseudomonas
842,2746,140,pseudomonas luteola,pseudomonas
843,2697,140,pseudomonas tropicalis,pseudomonas
844,2616,140,pseudomonas guguanensis,pseudomonas
845,2554,140,pseudomonas chlororaphis group,pseudomonas
846,2381,140,pseudomonas entomophila,pseudomonas
847,2193,140,pseudomonas sihuiensis,pseudomonas
848,1362,140,pseudomonas paraversuta,pseudomonas
849,211,140,pseudomonas putida group,pseudomonas
850,454,140,pseudomonas syringae group,pseudomonas
851,537,140,unclassified pseudomonas,pseudomonas
852,827,140,pseudomonas fluorescens group,pseudomonas
853,142,141,pseudomonadales,pseudomonadaceae
854,140,141,pseudomonas,pseudomonadaceae
855,1826,141,azotobacter group,pseudomonadaceae
856,33,142,gammaproteobacteria,pseudomonadales
857,141,142,pseudomonadaceae,pseudomonadales
858,1216,142,unclassified pseudomonadales,pseudomonadales
859,1380,142,marinobacteraceae,pseudomonadales
860,31,143,enterobacteriaceae,salmonella
861,202,143,salmonella enterica,salmonella
862,3319,143,salmonella bongori,salmonella
863,2301,143,unclassified salmonella,salmonella
864,146,145,campylobacteraceae,campylobacter
865,405,145,campylobacter jejuni,campylobacter
866,2920,145,campylobacter curvus,campylobacter
867,2840,145,campylobacter lari,campylobacter
868,2809,145,campylobacter hyointestinalis,campylobacter
869,2448,145,campylobacter hepaticus,campylobacter
870,2368,145,campylobacter sputorum,campylobacter
871,2299,145,unclassified campylobacter,campylobacter
872,1981,145,campylobacter lanienae,campylobacter
873,1850,145,campylobacter showae,campylobacter
874,1717,145,campylobacter fetus,campylobacter
875,1508,145,campylobacter coli,campylobacter
876,1261,145,campylobacter upsaliensis,campylobacter
877,1037,145,campylobacter rectus,campylobacter
878,948,145,bacteroides ureolyticus,campylobacter
879,480,145,campylobacter gracilis,campylobacter
880,660,145,campylobacter concisus,campylobacter
881,684,145,campylobacter hominis,campylobacter
882,147,146,campylobacterales,campylobacteraceae
883,145,146,campylobacter,campylobacteraceae
884,148,147,epsilonproteobacteria,campylobacterales
885,146,147,campylobacteraceae,campylobacterales
886,3255,147,sulfurovaceae,campylobacterales
887,315,147,helicobacteraceae,campylobacterales
888,860,147,arcobacteraceae,campylobacterales
889,147,148,campylobacterales,epsilonproteobacteria
890,52,149,bifidobacteria,bifidobacterium breve
891,151,150,lacticaseibacillus,lactobacillus casei
892,51,151,lactobacillaceae,lacticaseibacillus
893,150,151,lactobacillus casei,lacticaseibacillus
894,226,151,lactobacillus rhamnosus,lacticaseibacillus
895,418,151,paracasei,lacticaseibacillus
896,1289,151,lactobacillus zeae,lacticaseibacillus
897,153,152,enterococcaceae,enterococcus
898,194,152,enterococcus gallinarum,enterococcus
899,3275,152,enterococcus gilvus,enterococcus
900,3066,152,enterococcus caccae,enterococcus
901,2947,152,enterococcus malodoratus,enterococcus
902,2905,152,enterococcus villorum,enterococcus
903,2528,152,enterococcus lactis,enterococcus
904,2275,152,enterococcus thailandicus,enterococcus
905,2168,152,unclassified enterococcus,enterococcus
906,1591,152,enterococcus cecorum,enterococcus
907,1381,152,enterococcus avium,enterococcus
908,1281,152,enterococcus mundtii,enterococcus
909,1231,152,enterococcus raffinosus,enterococcus
910,1224,152,enterococcus casseliflavus,enterococcus
911,1021,152,enterococcus durans,enterococcus
912,631,152,enterococcus hirae,enterococcus
913,338,152,enterococcus faecium,enterococcus
914,359,152,enterococcus faecalis,enterococcus
915,37,153,lactobacillales,enterococcaceae
916,152,153,enterococcus,enterococcaceae
917,2734,153,vagococcus,enterococcaceae
918,1748,153,tetragenococcus,enterococcaceae
919,1684,153,melissococcus,enterococcaceae
920,156,155,sutterellaceae,sutterella genus
921,1039,155,sutterella wadsworthensis,sutterella genus
922,2015,155,sutterella stercoricanis,sutterella genus
923,2961,156,duodenibacillus,sutterellaceae
924,2647,156,dakarella,sutterellaceae
925,968,156,parasutterella,sutterellaceae
926,157,156,burkholderiales,sutterellaceae
927,155,156,sutterella genus,sutterellaceae
928,119,157,betaproteobacteria,burkholderiales
929,156,157,sutterellaceae,burkholderiales
930,222,157,comamonadaceae,burkholderiales
931,279,157,oxalobacteraceae,burkholderiales
932,424,157,alcaligenaceae,burkholderiales
933,446,157,burkholderiales genera incertae sedis,burkholderiales
934,554,157,burkholderiaceae,burkholderiales
935,1897,157,unclassified burkholderiales,burkholderiales
936,134,158,faecalibacterium,faecalibacterium prausnitzii
937,161,160,selenomonadaceae,anaerovibrio
938,2762,161,centipeda,selenomonadaceae
939,1969,161,schwartzia,selenomonadaceae
940,1799,161,mitsuokella,selenomonadaceae
941,707,161,selenomonas,selenomonadaceae
942,485,161,megamonas,selenomonadaceae
943,162,161,selenomonadales,selenomonadaceae
944,160,161,anaerovibrio,selenomonadaceae
945,2568,162,sporomusaceae,selenomonadales
946,125,162,negativicutes,selenomonadales
947,161,162,selenomonadaceae,selenomonadales
948,66,163,bacteroides,thetaiotaomicron
949,66,164,bacteroides,bacteroides caccae
950,801,165,butyricicoccus pullicaecorum,butyricicoccus
951,167,166,anaeroplasmataceae,anaeroplasma
952,168,167,anaeroplasmatales,anaeroplasmataceae
953,166,167,anaeroplasma,anaeroplasmataceae
954,64,168,mollicutes,anaeroplasmatales
955,167,168,anaeroplasmataceae,anaeroplasmatales
956,170,169,pasteurellaceae,haemophilus
957,263,169,haemophilu influenza,haemophilus
958,3112,169,haemophilus pittmaniae,haemophilus
959,2807,169,unclassified haemophilus,haemophilus
960,2075,169,haemophilus ducreyi,haemophilus
961,1815,169,haemophilus paraphrohaemolyticus,haemophilus
962,1578,169,haemophilus sputorum,haemophilus
963,1268,169,haemophilus parahaemolyticus,haemophilus
964,1218,169,haemophilus haemolyticus,haemophilus
965,533,169,haemophilus parainfluenzae,haemophilus
966,171,170,pasteurellales,pasteurellaceae
967,169,170,haemophilus,pasteurellaceae
968,3302,170,rodentibacter,pasteurellaceae
969,3021,170,bibersteinia,pasteurellaceae
970,2642,170,necropsobacter,pasteurellaceae
971,1923,170,lonepinella,pasteurellaceae
972,1889,170,glaesserella,pasteurellaceae
973,277,170,aggregatibacter,pasteurellaceae
974,521,170,pasteurella,pasteurellaceae
975,569,170,histophilus,pasteurellaceae
976,764,170,actinobacillus,pasteurellaceae
977,794,170,mannheimia,pasteurellaceae
978,1307,170,avibacterium,pasteurellaceae
979,1365,170,gallibacterium,pasteurellaceae
980,33,171,gammaproteobacteria,pasteurellales
981,170,171,pasteurellaceae,pasteurellales
982,173,172,odoribacteraceae,odoribacter
983,1196,172,odoribacter splanchnicus,odoribacter
984,1936,172,odoribacter laneus,odoribacter
985,496,173,butyricimonas,odoribacteraceae
986,68,173,bacteroidales,odoribacteraceae
987,172,173,odoribacter,odoribacteraceae
988,176,175,bacillales,staphylococcaceae
989,568,175,jeotgalicoccus,staphylococcaceae
990,2989,175,nosocomiicoccus,staphylococcaceae
991,1920,175,macrococcus,staphylococcaceae
992,999,175,mammaliicoccus,staphylococcaceae
993,38,176,bacilli,bacillales
994,175,176,staphylococcaceae,bacillales
995,302,176,bacillaceae,bacillales
996,306,176,listeriaceae,bacillales
997,379,176,paenibacilaceae genera,bacillales
